Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
2026-02-06 11:52:45.034,804,2026-02-06 11:52:45.034,9.85480169,,,,,,,,,,,,,,
2026-02-06 11:52:45.134,805,2026-02-06 11:52:45.134,9.85684774,,,,,,,,,,,,,,
2026-02-06 11:52:45.234,806,2026-02-06 11:52:45.234,9.85888474,,,,,,,,,,,,,,
2026-02-06 11:52:45.334,807,2026-02-06 11:52:45.334,9.86091456,,,,,,,,,,,,,,
2026-02-06 11:52:45.434,808,2026-02-06 11:52:45.434,9.86293724,,,,,,,,,,,,,,
2026-02-06 11:52:45.555,809,2026-02-06 11:52:45.555,9.86536621,,,,,,,,,,,,,,
2026-02-06 11:52:45.634,810,2026-02-06 11:52:45.634,9.86695679,,,,,,,,,,,,,,
2026-02-06 11:52:45.734,811,2026-02-06 11:52:45.734,9.86895243,,,,,,,,,,,,,,
2026-02-06 11:52:45.834,812,2026-02-06 11:52:45.834,9.87094736,,,,,,,,,,,,,,
2026-02-06 11:52:45.934,813,2026-02-06 11:52:45.934,9.87293177,,,,,,,,,,,,,,
2026-02-06 11:52:46.034,814,2026-02-06 11:52:46.034,9.87490478,,,,,,,,,,,,,,
2026-02-06 11:52:46.134,815,2026-02-06 11:52:46.134,9.87687477,,,,,,,,,,,,,,
2026-02-06 11:52:46.234,816,2026-02-06 11:52:46.234,9.87883756,,,,,,,,,,,,,,
2026-02-06 11:52:46.334,817,2026-02-06 11:52:46.334,9.88078754,,,,,,,,,,,,,,
2026-02-06 11:52:46.470,818,2026-02-06 11:52:46.470,9.88343939,,,,,,,,,,,,,,
2026-02-06 11:52:46.605,819,2026-02-06 11:52:46.605,9.88604673,,,,,,,,,,,,,,
2026-02-06 11:52:46.642,820,2026-02-06 11:52:46.642,9.8867498,,,,,,,,,,,,,,
2026-02-06 11:52:46.734,821,2026-02-06 11:52:46.734,9.88851763,,,,,,,,,,,,,,
2026-02-06 11:52:46.834,822,2026-02-06 11:52:46.834,9.89044279,,,,,,,,,,,,,,
2026-02-06 11:52:46.934,823,2026-02-06 11:52:46.934,9.89234375,,,,,,,,,,,,,,
2026-02-06 11:52:47.034,824,2026-02-06 11:52:47.034,9.89424934,,,,,,,,,,,,,,
2026-02-06 11:52:47.134,825,2026-02-06 11:52:47.134,9.89614226,,,,,,,,,,,,,,
2026-02-06 11:52:47.234,826,2026-02-06 11:52:47.234,9.89803047,,,,,,,,,,,,,,
2026-02-06 11:52:47.334,827,2026-02-06 11:52:47.334,9.89991413,,,,,,,,,,,,,,
2026-02-06 11:52:47.454,828,2026-02-06 11:52:47.454,9.90215903,,,,,,,,,,,,,,
2026-02-06 11:52:47.534,829,2026-02-06 11:52:47.534,9.90365869,,,,,,,,,,,,,,
2026-02-06 11:52:47.634,830,2026-02-06 11:52:47.634,9.90551904,,,,,,,,,,,,,,
2026-02-06 11:52:47.734,831,2026-02-06 11:52:47.734,9.90737407,,,,,,,,,,,,,,
2026-02-06 11:52:47.834,832,2026-02-06 11:52:47.834,9.90922314,,,,,,,,,,,,,,
2026-02-06 11:52:47.934,833,2026-02-06 11:52:47.934,9.91106151,,,,,,,,,,,,,,
2026-02-06 11:52:48.078,834,2026-02-06 11:52:48.078,9.9137055,,,,,,,,,,,,,,
2026-02-06 11:52:48.134,835,2026-02-06 11:52:48.134,9.91472045,,,,,,,,,,,,,,
2026-02-06 11:52:48.234,836,2026-02-06 11:52:48.234,9.91653599,,,,,,,,,,,,,,
2026-02-06 11:52:48.334,837,2026-02-06 11:52:48.334,9.91835046,,,,,,,,,,,,,,
2026-02-06 11:52:48.434,838,2026-02-06 11:52:48.434,9.92015911,,,,,,,,,,,,,,
2026-02-06 11:52:48.534,839,2026-02-06 11:52:48.534,9.92195801,,,,,,,,,,,,,,
2026-02-06 11:52:48.634,840,2026-02-06 11:52:48.634,9.92375058,,,,,,,,,,,,,,
2026-02-06 11:52:48.734,841,2026-02-06 11:52:48.734,9.92553519,,,,,,,,,,,,,,
2026-02-06 11:52:48.834,842,2026-02-06 11:52:48.834,9.92731304,,,,,,,,,,,,,,
2026-02-06 11:52:48.996,843,2026-02-06 11:52:48.996,9.93018079,,,,,,,,,,,,,,
2026-02-06 11:52:49.034,844,2026-02-06 11:52:49.034,9.930848,,,,,,,,,,,,,,
2026-02-06 11:52:49.134,845,2026-02-06 11:52:49.134,9.93260751,,,,,,,,,,,,,,
2026-02-06 11:52:49.234,846,2026-02-06 11:52:49.234,9.93436196,,,,,,,,,,,,,,
2026-02-06 11:52:49.334,847,2026-02-06 11:52:49.334,9.93610831,,,,,,,,,,,,,,
2026-02-06 11:52:49.434,848,2026-02-06 11:52:49.434,9.93784606,,,,,,,,,,,,,,
2026-02-06 11:52:49.595,849,2026-02-06 11:52:49.595,9.94063922,,,,,,,,,,,,,,
2026-02-06 11:52:49.634,850,2026-02-06 11:52:49.634,9.94130829,,,,,,,,,,,,,,
2026-02-06 11:52:49.734,851,2026-02-06 11:52:49.734,9.94302987,,,,,,,,,,,,,,
2026-02-06 11:52:49.834,852,2026-02-06 11:52:49.834,9.94474592,,,,,,,,,,,,,,
2026-02-06 11:52:49.934,853,2026-02-06 11:52:49.934,9.94645113,,,,,,,,,,,,,,
2026-02-06 11:52:50.034,854,2026-02-06 11:52:50.034,9.94815459,,,,,,,,,,,,,,
2026-02-06 11:52:50.134,855,2026-02-06 11:52:50.134,9.9498503,,,,,,,,,,,,,,
2026-02-06 11:52:50.234,856,2026-02-06 11:52:50.234,9.95153597,,,,,,,,,,,,,,
2026-02-06 11:52:50.334,857,2026-02-06 11:52:50.334,9.95321865,,,,,,,,,,,,,,
2026-02-06 11:52:50.434,858,2026-02-06 11:52:50.434,9.95489296,,,,,,,,,,,,,,
2026-02-06 11:52:50.572,859,2026-02-06 11:52:50.572,9.95719632,,,,,,,,,,,,,,
2026-02-06 11:52:50.634,860,2026-02-06 11:52:50.634,9.95822584,,,,,,,,,,,,,,
2026-02-06 11:52:50.734,861,2026-02-06 11:52:50.734,9.95988287,,,,,,,,,,,,,,
2026-02-06 11:52:50.834,862,2026-02-06 11:52:50.834,9.96153304,,,,,,,,,,,,,,
2026-02-06 11:52:50.934,863,2026-02-06 11:52:50.934,9.96318055,,,,,,,,,,,,,,
2026-02-06 11:52:51.048,864,2026-02-06 11:52:51.048,9.96504908,,,,,,,,,,,,,,
2026-02-06 11:52:51.134,865,2026-02-06 11:52:51.134,9.96645264,,,,,,,,,,,,,,
2026-02-06 11:52:51.234,866,2026-02-06 11:52:51.234,9.96808904,,,,,,,,,,,,,,
2026-02-06 11:52:51.334,867,2026-02-06 11:52:51.334,9.96970604,,,,,,,,,,,,,,
2026-02-06 11:52:51.434,868,2026-02-06 11:52:51.434,9.97132596,,,,,,,,,,,,,,
2026-02-06 11:52:51.534,869,2026-02-06 11:52:51.534,9.97293578,,,,,,,,,,,,,,
2026-02-06 11:52:51.676,870,2026-02-06 11:52:51.676,9.97520089,,,,,,,,,,,,,,
2026-02-06 11:52:51.734,871,2026-02-06 11:52:51.734,9.97613329,,,,,,,,,,,,,,
2026-02-06 11:52:51.834,872,2026-02-06 11:52:51.834,9.97772915,,,,,,,,,,,,,,
2026-02-06 11:52:51.997,873,2026-02-06 11:52:51.997,9.98029621,,,,,,,,,,,,,,
2026-02-06 11:52:52.034,874,2026-02-06 11:52:52.034,9.9808896,,,,,,,,,,,,,,
2026-02-06 11:52:52.134,875,2026-02-06 11:52:52.134,9.98246061,,,,,,,,,,,,,,
2026-02-06 11:52:52.234,876,2026-02-06 11:52:52.234,9.98402382,,,,,,,,,,,,,,
2026-02-06 11:52:52.334,877,2026-02-06 11:52:52.334,9.98558443,,,,,,,,,,,,,,
2026-02-06 11:52:52.434,878,2026-02-06 11:52:52.434,9.98713352,,,,,,,,,,,,,,
2026-02-06 11:52:52.562,879,2026-02-06 11:52:52.562,9.98911126,,,,,,,,,,,,,,
2026-02-06 11:52:52.634,880,2026-02-06 11:52:52.634,9.99021525,,,,,,,,,,,,,,
2026-02-06 11:52:52.734,881,2026-02-06 11:52:52.734,9.99174928,,,,,,,,,,,,,,
2026-02-06 11:52:52.834,882,2026-02-06 11:52:52.834,9.99327812,,,,,,,,,,,,,,
2026-02-06 11:52:52.934,883,2026-02-06 11:52:52.934,9.99479584,,,,,,,,,,,,,,
2026-02-06 11:52:53.069,884,2026-02-06 11:52:53.069,9.99683658,,,,,,,,,,,,,,
2026-02-06 11:52:53.134,885,2026-02-06 11:52:53.134,9.99782896,,,,,,,,,,,,,,
2026-02-06 11:52:53.234,886,2026-02-06 11:52:53.234,9.99933537,,,,,,,,,,,,,,
2026-02-06 11:52:53.334,887,2026-02-06 11:52:53.334,10.0008351,,,,,,,,,,,,,,
2026-02-06 11:52:53.434,888,2026-02-06 11:52:53.434,10.0023324,,,,,,,,,,,,,,
2026-02-06 11:52:53.594,889,2026-02-06 11:52:53.594,10.0046973,,,,,,,,,,,,,,
2026-02-06 11:52:53.634,890,2026-02-06 11:52:53.634,10.0053026,,,,,,,,,,,,,,
2026-02-06 11:52:53.734,891,2026-02-06 11:52:53.734,10.0067802,,,,,,,,,,,,,,
2026-02-06 11:52:53.834,892,2026-02-06 11:52:53.834,10.0082537,,,,,,,,,,,,,,
2026-02-06 11:52:53.934,893,2026-02-06 11:52:53.934,10.0097175,,,,,,,,,,,,,,
2026-02-06 11:52:54.110,894,2026-02-06 11:52:54.110,10.0122839,,,,,,,,,,,,,,
2026-02-06 11:52:54.147,895,2026-02-06 11:52:54.147,10.0128077,,,,,,,,,,,,,,
2026-02-06 11:52:54.234,896,2026-02-06 11:52:54.234,10.0140857,,,,,,,,,,,,,,
2026-02-06 11:52:54.334,897,2026-02-06 11:52:54.334,10.0155298,,,,,,,,,,,,,,
2026-02-06 11:52:54.434,898,2026-02-06 11:52:54.434,10.0169674,,,,,,,,,,,,,,
2026-02-06 11:52:54.643,899,2026-02-06 11:52:54.643,10.0199564,,,,,,,,,,,,,,
2026-02-06 11:52:54.734,900,2026-02-06 11:52:54.734,10.0212555,,,,,,,,,,,,,,
2026-02-06 11:52:54.834,901,2026-02-06 11:52:54.834,10.0226728,,,,,,,,,,,,,,
2026-02-06 11:52:54.934,902,2026-02-06 11:52:54.934,10.0240846,,,,,,,,,,,,,,
2026-02-06 11:52:55.034,903,2026-02-06 11:52:55.034,10.0254963,,,,,,,,,,,,,,
2026-02-06 11:52:55.134,904,2026-02-06 11:52:55.134,10.0268984,,,,,,,,,,,,,,
2026-02-06 11:52:55.234,905,2026-02-06 11:52:55.234,10.0282958,,,,,,,,,,,,,,
2026-02-06 11:52:55.334,906,2026-02-06 11:52:55.334,10.0296838,,,,,,,,,,,,,,
2026-02-06 11:52:55.434,907,2026-02-06 11:52:55.434,10.0310735,,,,,,,,,,,,,,
2026-02-06 11:52:55.594,908,2026-02-06 11:52:55.594,10.0332801,,,,,,,,,,,,,,
2026-02-06 11:52:55.634,909,2026-02-06 11:52:55.634,10.033833,,,,,,,,,,,,,,
2026-02-06 11:52:55.734,910,2026-02-06 11:52:55.734,10.0352071,,,,,,,,,,,,,,
2026-02-06 11:52:55.834,911,2026-02-06 11:52:55.834,10.0365742,,,,,,,,,,,,,,
2026-02-06 11:52:56.031,912,2026-02-06 11:52:56.031,10.0392473,,,,,,,,,,,,,,
2026-02-06 11:52:56.068,913,2026-02-06 11:52:56.068,10.0397372,,,,,,,,,,,,,,
2026-02-06 11:52:56.134,914,2026-02-06 11:52:56.134,10.040641,,,,,,,,,,,,,,
2026-02-06 11:52:56.235,915,2026-02-06 11:52:56.235,10.0419897,,,,,,,,,,,,,,
2026-02-06 11:52:56.335,916,2026-02-06 11:52:56.335,10.0433281,,,,,,,,,,,,,,
2026-02-06 11:52:56.435,917,2026-02-06 11:52:56.435,10.0446641,,,,,,,,,,,,,,
2026-02-06 11:52:56.579,918,2026-02-06 11:52:56.579,10.0465823,,,,,,,,,,,,,,
2026-02-06 11:52:56.635,919,2026-02-06 11:52:56.635,10.0473194,,,,,,,,,,,,,,
2026-02-06 11:52:56.735,920,2026-02-06 11:52:56.735,10.0486386,,,,,,,,,,,,,,
2026-02-06 11:52:56.835,921,2026-02-06 11:52:56.835,10.0499518,,,,,,,,,,,,,,
2026-02-06 11:52:56.935,922,2026-02-06 11:52:56.935,10.0512612,,,,,,,,,,,,,,
2026-02-06 11:52:57.035,923,2026-02-06 11:52:57.035,10.0525674,,,,,,,,,,,,,,
2026-02-06 11:52:57.218,924,2026-02-06 11:52:57.218,10.0549561,,,,,,,,,,,,,,
2026-02-06 11:52:57.255,925,2026-02-06 11:52:57.255,10.055425,,,,,,,,,,,,,,
2026-02-06 11:52:57.335,926,2026-02-06 11:52:57.335,10.0564605,,,,,,,,,,,,,,
2026-02-06 11:52:57.500,927,2026-02-06 11:52:57.500,10.0585905,,,,,,,,,,,,,,
2026-02-06 11:52:57.542,928,2026-02-06 11:52:57.542,10.0591256,,,,,,,,,,,,,,
2026-02-06 11:52:57.635,929,2026-02-06 11:52:57.635,10.0603074,,,,,,,,,,,,,,
2026-02-06 11:52:57.735,930,2026-02-06 11:52:57.735,10.0615819,,,,,,,,,,,,,,
2026-02-06 11:52:57.835,931,2026-02-06 11:52:57.835,10.0628524,,,,,,,,,,,,,,
2026-02-06 11:52:57.935,932,2026-02-06 11:52:57.935,10.0641151,,,,,,,,,,,,,,
2026-02-06 11:52:58.090,933,2026-02-06 11:52:58.090,10.0660688,,,,,,,,,,,,,,
2026-02-06 11:52:58.135,934,2026-02-06 11:52:58.135,10.0666296,,,,,,,,,,,,,,
2026-02-06 11:52:58.235,935,2026-02-06 11:52:58.235,10.0678785,,,,,,,,,,,,,,
2026-02-06 11:52:58.335,936,2026-02-06 11:52:58.335,10.0691249,,,,,,,,,,,,,,
2026-02-06 11:52:58.435,937,2026-02-06 11:52:58.435,10.0703688,,,,,,,,,,,,,,
2026-02-06 11:52:58.554,938,2026-02-06 11:52:58.554,10.0718507,,,,,,,,,,,,,,
2026-02-06 11:52:58.635,939,2026-02-06 11:52:58.635,10.0728369,,,,,,,,,,,,,,
2026-02-06 11:52:58.735,940,2026-02-06 11:52:58.735,10.0740727,,,,,,,,,,,,,,
2026-02-06 11:52:58.835,941,2026-02-06 11:52:58.835,10.0752901,,,,,,,,,,,,,,
2026-02-06 11:52:58.935,942,2026-02-06 11:52:58.935,10.0765105,,,,,,,,,,,,,,
2026-02-06 11:52:59.035,943,2026-02-06 11:52:59.035,10.0777307,,,,,,,,,,,,,,
2026-02-06 11:52:59.152,944,2026-02-06 11:52:59.152,10.0791454,,,,,,,,,,,,,,
2026-02-06 11:52:59.235,945,2026-02-06 11:52:59.235,10.0801455,,,,,,,,,,,,,,
2026-02-06 11:52:59.335,946,2026-02-06 11:52:59.335,10.0813465,,,,,,,,,,,,,,
2026-02-06 11:52:59.435,947,2026-02-06 11:52:59.435,10.0825446,,,,,,,,,,,,,,
2026-02-06 11:52:59.535,948,2026-02-06 11:52:59.535,10.0837399,,,,,,,,,,,,,,
2026-02-06 11:52:59.678,949,2026-02-06 11:52:59.678,10.0854445,,,,,,,,,,,,,,
2026-02-06 11:52:59.735,950,2026-02-06 11:52:59.735,10.0861116,,,,,,,,,,,,,,
2026-02-06 11:52:59.835,951,2026-02-06 11:52:59.835,10.0872932,,,,,,,,,,,,,,
2026-02-06 11:52:59.935,952,2026-02-06 11:52:59.935,10.0884674,,,,,,,,,,,,,,
2026-02-06 11:53:00.035,953,2026-02-06 11:53:00.035,10.0896406,,,,,,,,,,,,,,
2026-02-06 11:53:00.203,954,2026-02-06 11:53:00.203,10.0916079,,,,,,,,,,,,,,
2026-02-06 11:53:00.240,955,2026-02-06 11:53:00.240,10.0920338,,,,,,,,,,,,,,
2026-02-06 11:53:00.335,956,2026-02-06 11:53:00.335,10.0931324,,,,,,,,,,,,,,
2026-02-06 11:53:00.435,957,2026-02-06 11:53:00.435,10.094282,,,,,,,,,,,,,,
2026-02-06 11:53:00.535,958,2026-02-06 11:53:00.535,10.0954358,,,,,,,,,,,,,,
2026-02-06 11:53:00.674,959,2026-02-06 11:53:00.674,10.0970296,,,,,,,,,,,,,,
2026-02-06 11:53:00.735,960,2026-02-06 11:53:00.735,10.0977222,,,,,,,,,,,,,,
2026-02-06 11:53:00.835,961,2026-02-06 11:53:00.835,10.098854,,,,,,,,,,,,,,
2026-02-06 11:53:00.935,962,2026-02-06 11:53:00.935,10.09999,,,,,,,,,,,,,,
2026-02-06 11:53:01.035,963,2026-02-06 11:53:01.035,10.1011201,,,,,,,,,,,,,,
2026-02-06 11:53:01.199,964,2026-02-06 11:53:01.199,10.1029638,,,,,,,,,,,,,,
2026-02-06 11:53:01.236,965,2026-02-06 11:53:01.236,10.1033747,,,,,,,,,,,,,,
2026-02-06 11:53:01.335,966,2026-02-06 11:53:01.335,10.1044782,,,,,,,,,,,,,,
2026-02-06 11:53:01.435,967,2026-02-06 11:53:01.435,10.1055907,,,,,,,,,,,,,,
2026-02-06 11:53:01.535,968,2026-02-06 11:53:01.535,10.1066972,,,,,,,,,,,,,,
2026-02-06 11:53:01.663,969,2026-02-06 11:53:01.663,10.1081094,,,,,,,,,,,,,,
2026-02-06 11:53:01.735,970,2026-02-06 11:53:01.735,10.1088982,,,,,,,,,,,,,,
2026-02-06 11:53:01.835,971,2026-02-06 11:53:01.835,10.1099948,,,,,,,,,,,,,,
2026-02-06 11:53:01.935,972,2026-02-06 11:53:01.935,10.1110848,,,,,,,,,,,,,,
2026-02-06 11:53:02.035,973,2026-02-06 11:53:02.035,10.1121727,,,,,,,,,,,,,,
2026-02-06 11:53:02.184,974,2026-02-06 11:53:02.184,10.1137904,,,,,,,,,,,,,,
2026-02-06 11:53:02.235,975,2026-02-06 11:53:02.235,10.1143364,,,,,,,,,,,,,,
2026-02-06 11:53:02.335,976,2026-02-06 11:53:02.335,10.1154126,,,,,,,,,,,,,,
2026-02-06 11:53:02.435,977,2026-02-06 11:53:02.435,10.1164872,,,,,,,,,,,,,,
2026-02-06 11:53:02.535,978,2026-02-06 11:53:02.535,10.1175561,,,,,,,,,,,,,,
2026-02-06 11:53:02.635,979,2026-02-06 11:53:02.635,10.1186199,,,,,,,,,,,,,,
2026-02-06 11:53:02.764,980,2026-02-06 11:53:02.764,10.1199895,,,,,,,,,,,,,,
2026-02-06 11:53:02.835,981,2026-02-06 11:53:02.835,10.1207389,,,,,,,,,,,,,,
2026-02-06 11:53:02.935,982,2026-02-06 11:53:02.935,10.1217894,,,,,,,,,,,,,,
2026-02-06 11:53:03.035,983,2026-02-06 11:53:03.035,10.1228388,,,,,,,,,,,,,,
2026-02-06 11:53:03.135,984,2026-02-06 11:53:03.135,10.1238829,,,,,,,,,,,,,,
2026-02-06 11:53:03.235,985,2026-02-06 11:53:03.235,10.1249259,,,,,,,,,,,,,,
2026-02-06 11:53:03.335,986,2026-02-06 11:53:03.335,10.125963,,,,,,,,,,,,,,
2026-02-06 11:53:03.435,987,2026-02-06 11:53:03.435,10.1269832,,,,,,,,,,,,,,
2026-02-06 11:53:03.535,988,2026-02-06 11:53:03.535,10.1279943,,,,,,,,,,,,,,
2026-02-06 11:53:03.730,989,2026-02-06 11:53:03.730,10.1299599,,,,,,,,,,,,,,
2026-02-06 11:53:03.819,990,2026-02-06 11:53:03.819,10.1308489,,,,,,,,,,,,,,
2026-02-06 11:53:03.855,991,2026-02-06 11:53:03.855,10.1312131,,,,,,,,,,,,,,
2026-02-06 11:53:03.935,992,2026-02-06 11:53:03.935,10.1316751,,,,,,,,,,,,,,
2026-02-06 11:53:04.035,993,2026-02-06 11:53:04.035,10.1314856,,,,,,,,,,,,,,
2026-02-06 11:53:04.185,994,2026-02-06 11:53:04.185,10.1312216,,,,,,,,,,,,,,
2026-02-06 11:53:04.235,995,2026-02-06 11:53:04.235,10.1311413,,,,,,,,,,,,,,
2026-02-06 11:53:04.335,996,2026-02-06 11:53:04.335,10.1309745,,,,,,,,,,,,,,
2026-02-06 11:53:04.435,997,2026-02-06 11:53:04.435,10.1308106,,,,,,,,,,,,,,
2026-02-06 11:53:04.535,998,2026-02-06 11:53:04.535,10.1306521,,,,,,,,,,,,,,
2026-02-06 11:53:04.635,999,2026-02-06 11:53:04.635,10.1304934,,,,,,,,,,,,,,
2026-02-06 11:53:04.735,1000,2026-02-06 11:53:04.735,10.1303358,,,,,,,,,,,,,,
2026-02-06 11:53:04.835,1001,2026-02-06 11:53:04.835,10.1301868,,,,,,,,,,,,,,
2026-02-06 11:53:04.935,1002,2026-02-06 11:53:04.935,10.1300285,,,,,,,,,,,,,,
2026-02-06 11:53:05.035,1003,2026-02-06 11:53:05.035,10.1298815,,,,,,,,,,,,,,
2026-02-06 11:53:05.195,1004,2026-02-06 11:53:05.195,10.1296392,,,,,,,,,,,,,,
2026-02-06 11:53:05.235,1005,2026-02-06 11:53:05.235,10.1295764,,,,,,,,,,,,,,
2026-02-06 11:53:05.335,1006,2026-02-06 11:53:05.335,10.1294344,,,,,,,,,,,,,,
2026-02-06 11:53:05.458,1007,2026-02-06 11:53:05.458,10.1292531,,,,,,,,,,,,,,
2026-02-06 11:53:05.535,1008,2026-02-06 11:53:05.535,10.1291408,,,,,,,,,,,,,,
2026-02-06 11:53:05.635,1009,2026-02-06 11:53:05.635,10.128998,,,,,,,,,,,,,,
2026-02-06 11:53:05.735,1010,2026-02-06 11:53:05.735,10.1288522,,,,,,,,,,,,,,
